,Customer Code,Month 1 Sales Amount,Month 2 Sales Amount,Month 3 Sales Amount,Gender,Shop Name,Month 1 Customer Status,Month 2 Customer Status,Month 3 Customer Status,Total Sales Amount
16653,AP018001443,0.0,0.0,589.0,Female,Green Smart Shirts Ltd.,no,no,yes,589.0
16654,AP018001478,0.0,0.0,1044.0,Female,Green Smart Shirts Ltd.,no,no,yes,1044.0
16655,AP018001479,0.0,0.0,1875.0,Female,Green Smart Shirts Ltd.,no,no,yes,1875.0
16656,AP018001488,0.0,0.0,519.0,Female,Green Smart Shirts Ltd.,no,no,yes,519.0
16657,AP018001513,0.0,0.0,92.0,Female,Green Smart Shirts Ltd.,no,no,yes,92.0
16658,AP018001520,0.0,0.0,1482.0,Female,Green Smart Shirts Ltd.,no,no,yes,1482.0
16659,AP018001552,0.0,0.0,1440.0,Female,Green Smart Shirts Ltd.,no,no,yes,1440.0
16660,AP018001604,0.0,0.0,340.0,Male,Green Smart Shirts Ltd.,no,no,yes,340.0
16661,AP018001611,0.0,0.0,2962.0,Female,Green Smart Shirts Ltd.,no,no,yes,2962.0
16662,AP018001672,0.0,0.0,400.0,Female,Green Smart Shirts Ltd.,no,no,yes,400.0
16663,AP018001687,0.0,0.0,621.0,Female,Green Smart Shirts Ltd.,no,no,yes,621.0
16664,AP018001708,0.0,0.0,1605.0,Female,Green Smart Shirts Ltd.,no,no,yes,1605.0
16665,AP018001828,0.0,0.0,2722.0,Female,Green Smart Shirts Ltd.,no,no,yes,2722.0
16666,AP018001830,0.0,0.0,303.0,Male,Green Smart Shirts Ltd.,no,no,yes,303.0
16667,AP018001902,0.0,0.0,1080.0,Female,Green Smart Shirts Ltd.,no,no,yes,1080.0
16668,AP018001925,0.0,0.0,44.0,Male,Green Smart Shirts Ltd.,no,no,yes,44.0
16669,AP018001949,0.0,0.0,1020.0,Female,Green Smart Shirts Ltd.,no,no,yes,1020.0
16670,AP018001971,0.0,0.0,280.0,Male,Green Smart Shirts Ltd.,no,no,yes,280.0
16671,AP018002010,0.0,0.0,68.0,Female,Green Smart Shirts Ltd.,no,no,yes,68.0
16672,AP018002094,0.0,0.0,92.0,Female,Green Smart Shirts Ltd.,no,no,yes,92.0
16673,AP018002114,0.0,0.0,75.0,Female,Green Smart Shirts Ltd.,no,no,yes,75.0
16674,AP018002121,0.0,0.0,20.0,Female,Green Smart Shirts Ltd.,no,no,yes,20.0
16675,AP018002124,0.0,0.0,20.0,Female,Green Smart Shirts Ltd.,no,no,yes,20.0
16676,AP018002134,0.0,0.0,360.0,Female,Green Smart Shirts Ltd.,no,no,yes,360.0
16677,AP018002143,0.0,0.0,190.0,Female,Green Smart Shirts Ltd.,no,no,yes,190.0
16678,AP018002147,0.0,0.0,597.0,Female,Green Smart Shirts Ltd.,no,no,yes,597.0
16679,AP018002162,0.0,0.0,303.0,Male,Green Smart Shirts Ltd.,no,no,yes,303.0
16680,AP018002177,0.0,0.0,415.0,Female,Green Smart Shirts Ltd.,no,no,yes,415.0
16681,AP018002181,0.0,0.0,471.0,Female,Green Smart Shirts Ltd.,no,no,yes,471.0
16682,AP018002192,0.0,0.0,679.0,Female,Green Smart Shirts Ltd.,no,no,yes,679.0
16683,AP018002266,0.0,0.0,986.0,Female,Green Smart Shirts Ltd.,no,no,yes,986.0
16684,AP018002298,0.0,0.0,2477.0,Female,Green Smart Shirts Ltd.,no,no,yes,2477.0
16685,AP018002302,0.0,0.0,283.0,Female,Green Smart Shirts Ltd.,no,no,yes,283.0
16686,AP018002308,0.0,0.0,2439.0,Male,Green Smart Shirts Ltd.,no,no,yes,2439.0
16687,AP018002347,0.0,0.0,2246.0,Female,Green Smart Shirts Ltd.,no,no,yes,2246.0
16688,AP018002366,0.0,0.0,15.0,Female,Green Smart Shirts Ltd.,no,no,yes,15.0
16689,AP018002386,0.0,0.0,625.0,Male,Green Smart Shirts Ltd.,no,no,yes,625.0
16690,AP018002393,0.0,0.0,200.0,Male,Green Smart Shirts Ltd.,no,no,yes,200.0
16691,AP018002409,0.0,0.0,537.0,Female,Green Smart Shirts Ltd.,no,no,yes,537.0
16692,AP018002420,0.0,0.0,1450.0,Female,Green Smart Shirts Ltd.,no,no,yes,1450.0
16693,AP018002470,0.0,0.0,92.0,Female,Green Smart Shirts Ltd.,no,no,yes,92.0
16694,AP018002501,0.0,0.0,1400.0,Male,Green Smart Shirts Ltd.,no,no,yes,1400.0
16695,AP018002525,0.0,0.0,70.0,Male,Green Smart Shirts Ltd.,no,no,yes,70.0
16696,AP018002544,0.0,0.0,1709.0,Female,Green Smart Shirts Ltd.,no,no,yes,1709.0
16697,AP018002659,0.0,0.0,30.0,Male,Green Smart Shirts Ltd.,no,no,yes,30.0
16698,AP018002728,0.0,0.0,1466.0,Female,Green Smart Shirts Ltd.,no,no,yes,1466.0
16699,AP018002749,0.0,0.0,1441.0,Female,Green Smart Shirts Ltd.,no,no,yes,1441.0
16700,AP018002753,0.0,0.0,1158.0,Female,Green Smart Shirts Ltd.,no,no,yes,1158.0
16701,AP018002759,0.0,0.0,314.0,Male,Green Smart Shirts Ltd.,no,no,yes,314.0
16702,AP018002769,0.0,0.0,315.0,Male,Green Smart Shirts Ltd.,no,no,yes,315.0
16703,AP018002778,0.0,0.0,1400.0,Female,Green Smart Shirts Ltd.,no,no,yes,1400.0
16704,AP018002792,0.0,0.0,112.0,Female,Green Smart Shirts Ltd.,no,no,yes,112.0
16705,AP018002816,0.0,0.0,192.0,Male,Green Smart Shirts Ltd.,no,no,yes,192.0
16706,AP018002837,0.0,0.0,721.0,Female,Green Smart Shirts Ltd.,no,no,yes,721.0
16707,AP018002847,0.0,0.0,905.0,Female,Green Smart Shirts Ltd.,no,no,yes,905.0
16708,AP018002880,0.0,0.0,304.0,Male,Green Smart Shirts Ltd.,no,no,yes,304.0
16709,AP01300070,0.0,0.0,217.0,Male,Comfit Composite Ltd.,no,no,yes,217.0
16710,AP01300086,0.0,0.0,854.0,Female,Comfit Composite Ltd.,no,no,yes,854.0
16711,AP01300111,0.0,0.0,1839.0,Male,Comfit Composite Ltd.,no,no,yes,1839.0
16712,AP01300112,0.0,0.0,911.0,Male,Comfit Composite Ltd.,no,no,yes,911.0
16713,AP01300121,0.0,0.0,8156.0,Male,Comfit Composite Ltd.,no,no,yes,8156.0
16714,AP01300143,0.0,0.0,1959.0,Male,Comfit Composite Ltd.,no,no,yes,1959.0
16715,AP01300154,0.0,0.0,217.0,Male,Comfit Composite Ltd.,no,no,yes,217.0
16716,AP01300169,0.0,0.0,10.0,Male,Comfit Composite Ltd.,no,no,yes,10.0
16717,AP01300223,0.0,0.0,932.0,Male,Comfit Composite Ltd.,no,no,yes,932.0
16718,AP01300272,0.0,0.0,294.0,Male,Comfit Composite Ltd.,no,no,yes,294.0
16719,AP01300282,0.0,0.0,85.0,Female,Comfit Composite Ltd.,no,no,yes,85.0
16720,AP01300287,0.0,0.0,860.0,Male,Comfit Composite Ltd.,no,no,yes,860.0
16721,AP01300328,0.0,0.0,416.0,Male,Comfit Composite Ltd.,no,no,yes,416.0
16722,AP01300367,0.0,0.0,713.0,Male,Comfit Composite Ltd.,no,no,yes,713.0
16723,AP01300385,0.0,0.0,3517.0,Male,Comfit Composite Ltd.,no,no,yes,3517.0
16724,AP01300386,0.0,0.0,604.0,Male,Comfit Composite Ltd.,no,no,yes,604.0
16725,AP01300396,0.0,0.0,1000.0,Male,Comfit Composite Ltd.,no,no,yes,1000.0
16726,AP01300435,0.0,0.0,382.0,Male,Comfit Composite Ltd.,no,no,yes,382.0
16727,AP01300450,0.0,0.0,499.0,Male,Comfit Composite Ltd.,no,no,yes,499.0
16728,AP01300552,0.0,0.0,95.0,Male,Comfit Composite Ltd.,no,no,yes,95.0
16729,AP01300571,0.0,0.0,1285.0,Female,Comfit Composite Ltd.,no,no,yes,1285.0
16730,AP01300573,0.0,0.0,430.0,Male,Comfit Composite Ltd.,no,no,yes,430.0
16731,AP01300608,0.0,0.0,1466.0,Male,Comfit Composite Ltd.,no,no,yes,1466.0
16732,AP01300640,0.0,0.0,670.0,Male,Comfit Composite Ltd.,no,no,yes,670.0
16733,AP01300642,0.0,0.0,5800.0,Male,Comfit Composite Ltd.,no,no,yes,5800.0
16734,AP01300680,0.0,0.0,2789.0,Male,Comfit Composite Ltd.,no,no,yes,2789.0
16735,AP01300701,0.0,0.0,711.0,Male,Comfit Composite Ltd.,no,no,yes,711.0
16736,AP01300711,0.0,0.0,50.0,Male,Comfit Composite Ltd.,no,no,yes,50.0
16737,AP01300737,0.0,0.0,456.0,Male,Comfit Composite Ltd.,no,no,yes,456.0
16738,AP01300825,0.0,0.0,277.0,Male,Comfit Composite Ltd.,no,no,yes,277.0
16739,AP01300841,0.0,0.0,268.0,Male,Comfit Composite Ltd.,no,no,yes,268.0
16740,AP01300880,0.0,0.0,470.0,Male,Comfit Composite Ltd.,no,no,yes,470.0
16741,AP01300940,0.0,0.0,694.0,Male,Comfit Composite Ltd.,no,no,yes,694.0
16742,AP01300942,0.0,0.0,75.0,Male,Comfit Composite Ltd.,no,no,yes,75.0
16743,AP01300983,0.0,0.0,860.0,Male,Comfit Composite Ltd.,no,no,yes,860.0
16744,AP01300998,0.0,0.0,2550.0,Male,Comfit Composite Ltd.,no,no,yes,2550.0
16745,AP01301035,0.0,0.0,1640.0,Male,Comfit Composite Ltd.,no,no,yes,1640.0
16746,AP01301054,0.0,0.0,1513.0,Male,Comfit Composite Ltd.,no,no,yes,1513.0
16747,AP01301083,0.0,0.0,907.0,Male,Comfit Composite Ltd.,no,no,yes,907.0
16748,AP01301158,0.0,0.0,434.0,Female,Comfit Composite Ltd.,no,no,yes,434.0
16749,AP01301193,0.0,0.0,228.0,Male,Comfit Composite Ltd.,no,no,yes,228.0
16750,AP01301297,0.0,0.0,860.0,Female,Comfit Composite Ltd.,no,no,yes,860.0
16751,AP01301338,0.0,0.0,1378.0,Male,Comfit Composite Ltd.,no,no,yes,1378.0
16752,AP01301357,0.0,0.0,670.0,Male,Comfit Composite Ltd.,no,no,yes,670.0
16753,AP01301368,0.0,0.0,520.0,Male,Comfit Composite Ltd.,no,no,yes,520.0
16754,AP01301377,0.0,0.0,533.0,Female,Comfit Composite Ltd.,no,no,yes,533.0
16755,AP01301412,0.0,0.0,10.0,Male,Comfit Composite Ltd.,no,no,yes,10.0
16756,AP01301414,0.0,0.0,676.0,Female,Comfit Composite Ltd.,no,no,yes,676.0
16757,AP01301417,0.0,0.0,1919.0,Male,Comfit Composite Ltd.,no,no,yes,1919.0
16758,AP01301428,0.0,0.0,126.0,Male,Comfit Composite Ltd.,no,no,yes,126.0
16759,AP01301453,0.0,0.0,140.0,Male,Comfit Composite Ltd.,no,no,yes,140.0
16760,AP01301464,0.0,0.0,1199.0,Male,Comfit Composite Ltd.,no,no,yes,1199.0
16761,AP01301465,0.0,0.0,940.0,Male,Comfit Composite Ltd.,no,no,yes,940.0
16762,AP01301493,0.0,0.0,2023.0,Male,Comfit Composite Ltd.,no,no,yes,2023.0
16763,AP01301515,0.0,0.0,2434.0,Male,Comfit Composite Ltd.,no,no,yes,2434.0
16764,AP01301532,0.0,0.0,1100.0,Male,Comfit Composite Ltd.,no,no,yes,1100.0
16765,AP01301536,0.0,0.0,1258.0,Male,Comfit Composite Ltd.,no,no,yes,1258.0
16766,AP01301565,0.0,0.0,669.0,Female,Comfit Composite Ltd.,no,no,yes,669.0
16767,AP01301567,0.0,0.0,3608.0,Male,Comfit Composite Ltd.,no,no,yes,3608.0
16768,AP01301583,0.0,0.0,199.0,Male,Comfit Composite Ltd.,no,no,yes,199.0
16769,AP01301631,0.0,0.0,870.0,Male,Comfit Composite Ltd.,no,no,yes,870.0
16770,AP01301689,0.0,0.0,1631.0,Female,Comfit Composite Ltd.,no,no,yes,1631.0
16771,AP01301699,0.0,0.0,6030.0,Male,Comfit Composite Ltd.,no,no,yes,6030.0
16772,AP01301755,0.0,0.0,285.0,Female,Comfit Composite Ltd.,no,no,yes,285.0
16773,AP01301760,0.0,0.0,192.0,Male,Comfit Composite Ltd.,no,no,yes,192.0
16774,AP01301775,0.0,0.0,283.0,Male,Comfit Composite Ltd.,no,no,yes,283.0
16775,AP01301786,0.0,0.0,2234.0,Male,Comfit Composite Ltd.,no,no,yes,2234.0
16776,AP01301787,0.0,0.0,653.0,Female,Comfit Composite Ltd.,no,no,yes,653.0
16777,AP01301804,0.0,0.0,225.0,Female,Comfit Composite Ltd.,no,no,yes,225.0
16778,AP01301844,0.0,0.0,547.0,Male,Comfit Composite Ltd.,no,no,yes,547.0
16779,AP01301845,0.0,0.0,425.0,Female,Comfit Composite Ltd.,no,no,yes,425.0
16780,AP01301858,0.0,0.0,1460.0,Male,Comfit Composite Ltd.,no,no,yes,1460.0
16781,AP01301905,0.0,0.0,216.0,Male,Comfit Composite Ltd.,no,no,yes,216.0
16782,AP01301947,0.0,0.0,40.0,Male,Comfit Composite Ltd.,no,no,yes,40.0
16783,AP01301983,0.0,0.0,905.0,Male,Comfit Composite Ltd.,no,no,yes,905.0
16784,AP01301988,0.0,0.0,480.0,Female,Comfit Composite Ltd.,no,no,yes,480.0
16785,AP01302040,0.0,0.0,1585.0,Male,Comfit Composite Ltd.,no,no,yes,1585.0
16786,AP01302122,0.0,0.0,1126.0,Female,Comfit Composite Ltd.,no,no,yes,1126.0
16787,AP01302130,0.0,0.0,875.0,Female,Comfit Composite Ltd.,no,no,yes,875.0
16788,AP01302223,0.0,0.0,217.0,Male,Comfit Composite Ltd.,no,no,yes,217.0
16789,AP01302240,0.0,0.0,470.0,Male,Comfit Composite Ltd.,no,no,yes,470.0
16790,AP01302241,0.0,0.0,2320.0,Male,Comfit Composite Ltd.,no,no,yes,2320.0
16791,AP01302289,0.0,0.0,600.0,Male,Comfit Composite Ltd.,no,no,yes,600.0
16792,AP01302302,0.0,0.0,2190.0,Female,Comfit Composite Ltd.,no,no,yes,2190.0
16793,AP01302375,0.0,0.0,444.0,Male,Comfit Composite Ltd.,no,no,yes,444.0
16794,AP01302386,0.0,0.0,458.0,Male,Comfit Composite Ltd.,no,no,yes,458.0
16795,AP01302394,0.0,0.0,65.0,Male,Comfit Composite Ltd.,no,no,yes,65.0
16796,AP01302396,0.0,0.0,3861.0,Male,Comfit Composite Ltd.,no,no,yes,3861.0
16797,AP01302433,0.0,0.0,865.0,Female,Comfit Composite Ltd.,no,no,yes,865.0
16798,AP01302466,0.0,0.0,454.0,Female,Comfit Composite Ltd.,no,no,yes,454.0
16799,AP01302527,0.0,0.0,1138.0,Female,Comfit Composite Ltd.,no,no,yes,1138.0
16800,AP01302544,0.0,0.0,1248.0,Male,Comfit Composite Ltd.,no,no,yes,1248.0
16801,AP01302573,0.0,0.0,550.0,Male,Comfit Composite Ltd.,no,no,yes,550.0
16802,AP01302582,0.0,0.0,454.0,Female,Comfit Composite Ltd.,no,no,yes,454.0
16803,AP01302608,0.0,0.0,1613.0,Male,Comfit Composite Ltd.,no,no,yes,1613.0
16804,AP01302610,0.0,0.0,40.0,Male,Comfit Composite Ltd.,no,no,yes,40.0
16805,AP01302619,0.0,0.0,340.0,Female,Comfit Composite Ltd.,no,no,yes,340.0
16806,AP01302722,0.0,0.0,39.0,Male,Comfit Composite Ltd.,no,no,yes,39.0
16807,AP01302726,0.0,0.0,135.0,Male,Comfit Composite Ltd.,no,no,yes,135.0
16808,AP01302741,0.0,0.0,1470.0,Male,Comfit Composite Ltd.,no,no,yes,1470.0
16809,AP01302761,0.0,0.0,495.0,Male,Comfit Composite Ltd.,no,no,yes,495.0
16810,AP01302779,0.0,0.0,493.0,Female,Comfit Composite Ltd.,no,no,yes,493.0
16811,AP01302792,0.0,0.0,180.0,Male,Comfit Composite Ltd.,no,no,yes,180.0
16812,AP01302889,0.0,0.0,818.0,Female,Comfit Composite Ltd.,no,no,yes,818.0
16813,AP01302896,0.0,0.0,10.0,Male,Comfit Composite Ltd.,no,no,yes,10.0
16814,AP01302901,0.0,0.0,1150.0,Male,Comfit Composite Ltd.,no,no,yes,1150.0
16815,AP01302976,0.0,0.0,2142.0,Male,Comfit Composite Ltd.,no,no,yes,2142.0
16816,AP01303075,0.0,0.0,504.0,Male,Comfit Composite Ltd.,no,no,yes,504.0
16817,AP01303136,0.0,0.0,1078.0,Male,Comfit Composite Ltd.,no,no,yes,1078.0
16818,AP01303154,0.0,0.0,198.0,Male,Comfit Composite Ltd.,no,no,yes,198.0
16819,AP01303171,0.0,0.0,2220.0,Male,Comfit Composite Ltd.,no,no,yes,2220.0
16820,AP01303185,0.0,0.0,104.0,Male,Comfit Composite Ltd.,no,no,yes,104.0
16821,AP01303186,0.0,0.0,1265.0,Male,Comfit Composite Ltd.,no,no,yes,1265.0
16822,AP01303189,0.0,0.0,457.0,Male,Comfit Composite Ltd.,no,no,yes,457.0
16823,AP01303199,0.0,0.0,160.0,Male,Comfit Composite Ltd.,no,no,yes,160.0
16824,AP01303214,0.0,0.0,122.0,Male,Comfit Composite Ltd.,no,no,yes,122.0
16825,AP01303235,0.0,0.0,100.0,Male,Comfit Composite Ltd.,no,no,yes,100.0
16826,AP01303337,0.0,0.0,382.0,Male,Comfit Composite Ltd.,no,no,yes,382.0
16827,AP01303367,0.0,0.0,957.0,Female,Comfit Composite Ltd.,no,no,yes,957.0
16828,AP01303388,0.0,0.0,620.0,Male,Comfit Composite Ltd.,no,no,yes,620.0
16829,AP01303406,0.0,0.0,1450.0,Male,Comfit Composite Ltd.,no,no,yes,1450.0
16830,AP01303417,0.0,0.0,615.0,Male,Comfit Composite Ltd.,no,no,yes,615.0
16831,AP01303428,0.0,0.0,860.0,Male,Comfit Composite Ltd.,no,no,yes,860.0
16832,AP01303445,0.0,0.0,76.0,Male,Comfit Composite Ltd.,no,no,yes,76.0
16833,AP01303502,0.0,0.0,630.0,Male,Comfit Composite Ltd.,no,no,yes,630.0
16834,AP01303545,0.0,0.0,118.0,Male,Comfit Composite Ltd.,no,no,yes,118.0
16835,AP01303548,0.0,0.0,1314.0,Male,Comfit Composite Ltd.,no,no,yes,1314.0
16836,AP01303553,0.0,0.0,1101.0,Male,Comfit Composite Ltd.,no,no,yes,1101.0
16837,AP01303565,0.0,0.0,613.0,Female,Comfit Composite Ltd.,no,no,yes,613.0
16838,AP01303569,0.0,0.0,3284.0,Female,Comfit Composite Ltd.,no,no,yes,3284.0
16839,AP01303646,0.0,0.0,423.0,Male,Comfit Composite Ltd.,no,no,yes,423.0
16840,AP01303769,0.0,0.0,2383.0,Male,Comfit Composite Ltd.,no,no,yes,2383.0
16841,AP01303809,0.0,0.0,1292.0,Male,Comfit Composite Ltd.,no,no,yes,1292.0
16842,AP01303815,0.0,0.0,1321.0,Male,Comfit Composite Ltd.,no,no,yes,1321.0
16843,AP01303873,0.0,0.0,913.0,Male,Comfit Composite Ltd.,no,no,yes,913.0
16844,AP01303884,0.0,0.0,237.0,Male,Comfit Composite Ltd.,no,no,yes,237.0
16845,AP01303897,0.0,0.0,384.0,Male,Comfit Composite Ltd.,no,no,yes,384.0
16846,AP01303899,0.0,0.0,563.0,Male,Comfit Composite Ltd.,no,no,yes,563.0
16847,AP01303934,0.0,0.0,200.0,Male,Comfit Composite Ltd.,no,no,yes,200.0
16848,AP01303986,0.0,0.0,446.0,Male,Comfit Composite Ltd.,no,no,yes,446.0
16849,AP01304051,0.0,0.0,347.0,Male,Comfit Composite Ltd.,no,no,yes,347.0
16850,AP01304100,0.0,0.0,225.0,Male,Comfit Composite Ltd.,no,no,yes,225.0
16851,AP01304125,0.0,0.0,1040.0,Male,Comfit Composite Ltd.,no,no,yes,1040.0
16852,AP01304142,0.0,0.0,159.0,Male,Comfit Composite Ltd.,no,no,yes,159.0
16853,AP01304185,0.0,0.0,162.0,Male,Comfit Composite Ltd.,no,no,yes,162.0
16854,AP01304269,0.0,0.0,843.0,Male,Comfit Composite Ltd.,no,no,yes,843.0
16855,AP01304279,0.0,0.0,299.0,Female,Comfit Composite Ltd.,no,no,yes,299.0
16856,AP01304292,0.0,0.0,1491.0,Male,Comfit Composite Ltd.,no,no,yes,1491.0
16857,AP01304293,0.0,0.0,415.0,Male,Comfit Composite Ltd.,no,no,yes,415.0
16858,AP01304377,0.0,0.0,1560.0,Male,Comfit Composite Ltd.,no,no,yes,1560.0
16859,AP01304379,0.0,0.0,3450.0,Male,Comfit Composite Ltd.,no,no,yes,3450.0
16860,AP01304410,0.0,0.0,188.0,Male,Comfit Composite Ltd.,no,no,yes,188.0
16861,AP01304421,0.0,0.0,731.0,Male,Comfit Composite Ltd.,no,no,yes,731.0
16862,AP01304423,0.0,0.0,424.0,Male,Comfit Composite Ltd.,no,no,yes,424.0
16863,AP01304424,0.0,0.0,48.0,Male,Comfit Composite Ltd.,no,no,yes,48.0
16864,AP01304426,0.0,0.0,909.0,Male,Comfit Composite Ltd.,no,no,yes,909.0
16865,AP01304527,0.0,0.0,284.0,Male,Comfit Composite Ltd.,no,no,yes,284.0
16866,AP01304554,0.0,0.0,608.0,Male,Comfit Composite Ltd.,no,no,yes,608.0
16867,AP01304561,0.0,0.0,514.0,Male,Comfit Composite Ltd.,no,no,yes,514.0
16868,AP01304676,0.0,0.0,635.0,Male,Comfit Composite Ltd.,no,no,yes,635.0
16869,AP01304809,0.0,0.0,2023.0,Male,Comfit Composite Ltd.,no,no,yes,2023.0
16870,AP01304844,0.0,0.0,1383.0,Male,Comfit Composite Ltd.,no,no,yes,1383.0
16871,AP01304868,0.0,0.0,2900.0,Male,Comfit Composite Ltd.,no,no,yes,2900.0
16872,AP01304974,0.0,0.0,112.0,Male,Comfit Composite Ltd.,no,no,yes,112.0
16873,AP01304975,0.0,0.0,957.0,Male,Comfit Composite Ltd.,no,no,yes,957.0
16874,AP01305001,0.0,0.0,190.0,Male,Comfit Composite Ltd.,no,no,yes,190.0
16875,AP01305023,0.0,0.0,1680.0,Male,Comfit Composite Ltd.,no,no,yes,1680.0
16876,AP01305090,0.0,0.0,710.0,Male,Comfit Composite Ltd.,no,no,yes,710.0
16877,AP01305113,0.0,0.0,1698.0,Male,Comfit Composite Ltd.,no,no,yes,1698.0
16878,AP01305140,0.0,0.0,675.0,Male,Comfit Composite Ltd.,no,no,yes,675.0
16879,AP01305157,0.0,0.0,1436.0,Female,Comfit Composite Ltd.,no,no,yes,1436.0
16880,AP01305175,0.0,0.0,467.0,Male,Comfit Composite Ltd.,no,no,yes,467.0
16881,AP01305298,0.0,0.0,310.0,Male,Comfit Composite Ltd.,no,no,yes,310.0
16882,AP01305325,0.0,0.0,1261.0,Male,Comfit Composite Ltd.,no,no,yes,1261.0
16883,AP01305528,0.0,0.0,535.0,Male,Comfit Composite Ltd.,no,no,yes,535.0
16884,AP01305589,0.0,0.0,1720.0,Male,Comfit Composite Ltd.,no,no,yes,1720.0
16885,AP01305680,0.0,0.0,450.0,Female,Comfit Composite Ltd.,no,no,yes,450.0
16886,AP01305788,0.0,0.0,364.0,Male,Comfit Composite Ltd.,no,no,yes,364.0
16887,AP01305800,0.0,0.0,39.0,Male,Comfit Composite Ltd.,no,no,yes,39.0
16888,AP01305812,0.0,0.0,227.0,Male,Comfit Composite Ltd.,no,no,yes,227.0
16889,AP01305817,0.0,0.0,1264.0,Male,Comfit Composite Ltd.,no,no,yes,1264.0
16890,AP01305879,0.0,0.0,510.0,Male,Comfit Composite Ltd.,no,no,yes,510.0
16891,AP01306021,0.0,0.0,675.0,Male,Comfit Composite Ltd.,no,no,yes,675.0
16892,AP01306103,0.0,0.0,252.0,Male,Comfit Composite Ltd.,no,no,yes,252.0
16893,AP01306174,0.0,0.0,1030.0,Male,Comfit Composite Ltd.,no,no,yes,1030.0
16894,AP01000005,0.0,0.0,493.0,Male,Southern Garments Ltd,no,no,yes,493.0
16895,AP01000012,0.0,0.0,1438.0,Male,Southern Garments Ltd,no,no,yes,1438.0
16896,AP01002440,0.0,0.0,666.0,Female,Southern Garments Ltd,no,no,yes,666.0
16897,AP01003131,0.0,0.0,688.0,Female,Southern Garments Ltd,no,no,yes,688.0
16898,AP01000054,0.0,0.0,459.0,Male,Southern Garments Ltd,no,no,yes,459.0
16899,AP01000058,0.0,0.0,472.0,Male,Southern Garments Ltd,no,no,yes,472.0
16900,AP01000065,0.0,0.0,634.0,Male,Southern Garments Ltd,no,no,yes,634.0
16901,AP01001329,0.0,0.0,3209.0,Male,Southern Garments Ltd,no,no,yes,3209.0
16902,AP01001622,0.0,0.0,145.0,Male,Southern Garments Ltd,no,no,yes,145.0
16903,AP01001682,0.0,0.0,891.0,Male,Southern Garments Ltd,no,no,yes,891.0
16904,AP01001910,0.0,0.0,150.0,Male,Southern Garments Ltd,no,no,yes,150.0
16905,AP01002512,0.0,0.0,119.0,Male,Southern Garments Ltd,no,no,yes,119.0
16906,AP01003745,0.0,0.0,182.0,Male,Southern Garments Ltd,no,no,yes,182.0
16907,AP01000131,0.0,0.0,231.0,Male,Southern Garments Ltd,no,no,yes,231.0
16908,AP01000135,0.0,0.0,404.0,Female,Southern Garments Ltd,no,no,yes,404.0
16909,AP01000160,0.0,0.0,92.0,Male,Southern Garments Ltd,no,no,yes,92.0
16910,AP01002548,0.0,0.0,514.0,Female,Southern Garments Ltd,no,no,yes,514.0
16911,AP01002868,0.0,0.0,812.0,Male,Southern Garments Ltd,no,no,yes,812.0
16912,AP01003747,0.0,0.0,80.0,Male,Southern Garments Ltd,no,no,yes,80.0
16913,AP01003699,0.0,0.0,2355.0,Male,Southern Garments Ltd.,no,no,yes,2355.0
16914,AP01003690,0.0,0.0,712.0,Male,Southern Garments Ltd.,no,no,yes,712.0
16915,AP01000293,0.0,0.0,120.0,Male,Southern Garments Ltd,no,no,yes,120.0
16916,AP01000305,0.0,0.0,2388.0,Male,Southern Garments Ltd,no,no,yes,2388.0
16917,AP01000313,0.0,0.0,1460.0,Male,Southern Garments Ltd,no,no,yes,1460.0
16918,AP01000363,0.0,0.0,694.0,Female,Southern Garments Ltd,no,no,yes,694.0
16919,AP01000421,0.0,0.0,742.0,Male,Southern Garments Ltd,no,no,yes,742.0
16920,AP01000425,0.0,0.0,1460.0,Male,Southern Garments Ltd,no,no,yes,1460.0
16921,AP01000432,0.0,0.0,1438.0,Female,Southern Garments Ltd,no,no,yes,1438.0
16922,AP01001321,0.0,0.0,549.0,Female,Southern Garments Ltd,no,no,yes,549.0
16923,AP01001570,0.0,0.0,108.0,Male,Southern Garments Ltd,no,no,yes,108.0
16924,AP01001702,0.0,0.0,998.0,Male,Southern Garments Ltd,no,no,yes,998.0
16925,AP01002100,0.0,0.0,900.0,Male,Southern Garments Ltd,no,no,yes,900.0
16926,AP01002567,0.0,0.0,370.0,Male,Southern Garments Ltd,no,no,yes,370.0
16927,AP01002924,0.0,0.0,260.0,Male,Southern Garments Ltd,no,no,yes,260.0
16928,AP01003722,0.0,0.0,349.0,Female,Southern Garments Ltd.,no,no,yes,349.0
16929,AP01000468,0.0,0.0,441.0,Male,Southern Garments Ltd,no,no,yes,441.0
16930,AP01000526,0.0,0.0,3068.0,Male,Southern Garments Ltd,no,no,yes,3068.0
16931,AP01000543,0.0,0.0,140.0,Male,Southern Garments Ltd,no,no,yes,140.0
16932,AP01000549,0.0,0.0,204.0,Male,Southern Garments Ltd,no,no,yes,204.0
16933,AP01002198,0.0,0.0,2365.0,Male,Southern Garments Ltd,no,no,yes,2365.0
16934,AP01002767,0.0,0.0,155.0,Male,Southern Garments Ltd,no,no,yes,155.0
16935,AP01003666,0.0,0.0,280.0,Male,Southern Garments Ltd,no,no,yes,280.0
16936,AP01000562,0.0,0.0,1465.0,Female,Southern Garments Ltd,no,no,yes,1465.0
16937,AP01000627,0.0,0.0,277.0,Female,Southern Garments Ltd,no,no,yes,277.0
